country,year,age,sex,suicides/100k
Mexico,1996,75+,0,16.81
Mexico,1996,55-74,0,9.18
Mexico,1996,25-34,0,8.48
Mexico,1996,35-54,0,7.7
Mexico,1996,15-24,0,7.37
Mexico,1996,15-24,1,2.09
Mexico,1996,25-34,1,1.43
Mexico,1996,35-54,1,1.2
Mexico,1996,55-74,1,0.85
Mexico,1996,5-14,0,0.54
Mexico,1996,75+,1,0.42
Mexico,1996,5-14,1,0.26
Mexico,1997,75+,0,15.27
Mexico,1997,25-34,0,9.47
Mexico,1997,15-24,0,8.89
Mexico,1997,55-74,0,8.07
Mexico,1997,35-54,0,8.06
Mexico,1997,15-24,1,2.45
Mexico,1997,25-34,1,1.5
Mexico,1997,35-54,1,1.1
Mexico,1997,55-74,1,0.88
Mexico,1997,5-14,0,0.71
Mexico,1997,75+,1,0.4
Mexico,1997,5-14,1,0.27
Mexico,1998,75+,0,15.74
Mexico,1998,25-34,0,9.77
Mexico,1998,15-24,0,8.23
Mexico,1998,55-74,0,8.05
Mexico,1998,35-54,0,7.68
Mexico,1998,15-24,1,2.2
Mexico,1998,25-34,1,1.38
Mexico,1998,35-54,1,1.04
Mexico,1998,75+,1,0.96
Mexico,1998,5-14,0,0.76
Mexico,1998,55-74,1,0.71
Mexico,1998,5-14,1,0.32
Mexico,1999,75+,0,14.1
Mexico,1999,15-24,0,9.02
Mexico,1999,25-34,0,8.84
Mexico,1999,55-74,0,8.6
Mexico,1999,35-54,0,7.37
Mexico,1999,15-24,1,2.05
Mexico,1999,35-54,1,1.21
Mexico,1999,25-34,1,1.18
Mexico,1999,75+,1,0.83
Mexico,1999,55-74,1,0.82
Mexico,1999,5-14,0,0.51
Mexico,1999,5-14,1,0.36
Mexico,2000,75+,0,13.11
Mexico,2000,25-34,0,9.41
Mexico,2000,15-24,0,8.36
Mexico,2000,55-74,0,8.36
Mexico,2000,35-54,0,8.09
Mexico,2000,15-24,1,2.25
Mexico,2000,25-34,1,1.16
Mexico,2000,35-54,1,1.14
Mexico,2000,75+,1,1.06
Mexico,2000,55-74,1,0.92
Mexico,2000,5-14,0,0.65
Mexico,2000,5-14,1,0.38
Mexico,2001,75+,0,19.25
Mexico,2001,25-34,0,9.6
Mexico,2001,15-24,0,8.74
Mexico,2001,55-74,0,8.68
Mexico,2001,35-54,0,7.96
Mexico,2001,15-24,1,2.58
Mexico,2001,25-34,1,1.52
Mexico,2001,35-54,1,1.47
Mexico,2001,55-74,1,1.18
Mexico,2001,75+,1,1.1
Mexico,2001,5-14,0,0.68
Mexico,2001,5-14,1,0.54
Mexico,2002,75+,0,14.26
Mexico,2002,25-34,0,9.54
Mexico,2002,15-24,0,8.84
Mexico,2002,55-74,0,8.72
Mexico,2002,35-54,0,8.32
Mexico,2002,15-24,1,2.56
Mexico,2002,35-54,1,1.52
Mexico,2002,25-34,1,1.3
Mexico,2002,55-74,1,1.05
Mexico,2002,5-14,0,0.88
Mexico,2002,75+,1,0.81
Mexico,2002,5-14,1,0.56
Mexico,2003,75+,0,16.75
Mexico,2003,25-34,0,10
Mexico,2003,55-74,0,9.39
Mexico,2003,15-24,0,9.16
Mexico,2003,35-54,0,8.68
Mexico,2003,15-24,1,2.76
Mexico,2003,35-54,1,1.59
Mexico,2003,25-34,1,1.35
Mexico,2003,55-74,1,1.22
Mexico,2003,75+,1,0.86
Mexico,2003,5-14,0,0.78
Mexico,2003,5-14,1,0.46
Mexico,2004,75+,0,15.01
Mexico,2004,25-34,0,9.56
Mexico,2004,55-74,0,9.22
Mexico,2004,15-24,0,9.02
Mexico,2004,35-54,0,8.8
Mexico,2004,15-24,1,2.34
Mexico,2004,25-34,1,1.68
Mexico,2004,55-74,1,1.46
Mexico,2004,35-54,1,1.33
Mexico,2004,75+,1,1.06
Mexico,2004,5-14,0,0.83
Mexico,2004,5-14,1,0.44
Mexico,2005,75+,0,15.98
Mexico,2005,25-34,0,10.22
Mexico,2005,35-54,0,9.35
Mexico,2005,15-24,0,8.97
Mexico,2005,55-74,0,8.56
Mexico,2005,15-24,1,2.66
Mexico,2005,25-34,1,1.68
Mexico,2005,35-54,1,1.53
Mexico,2005,55-74,1,1.14
Mexico,2005,5-14,0,0.83
Mexico,2005,75+,1,0.8
Mexico,2005,5-14,1,0.5
Mexico,2006,75+,0,13.76
Mexico,2006,25-34,0,9.81
Mexico,2006,55-74,0,9.24
Mexico,2006,35-54,0,8.82
Mexico,2006,15-24,0,8.72
Mexico,2006,15-24,1,2.78
Mexico,2006,25-34,1,1.44
Mexico,2006,35-54,1,1.34
Mexico,2006,55-74,1,1.06
Mexico,2006,5-14,0,0.96
Mexico,2006,75+,1,0.76
Mexico,2006,5-14,1,0.53
Mexico,2007,75+,0,12.88
Mexico,2007,25-34,0,9.89
Mexico,2007,55-74,0,8.93
Mexico,2007,35-54,0,8.78
Mexico,2007,15-24,0,8.46
Mexico,2007,15-24,1,2.61
Mexico,2007,25-34,1,1.8
Mexico,2007,35-54,1,1.62
Mexico,2007,55-74,1,0.95
Mexico,2007,75+,1,0.93
Mexico,2007,5-14,0,0.7
Mexico,2007,5-14,1,0.46
Mexico,2008,75+,0,13.17
Mexico,2008,25-34,0,10.01
Mexico,2008,55-74,0,9.29
Mexico,2008,15-24,0,9.14
Mexico,2008,35-54,0,9.13
Mexico,2008,15-24,1,3.08
Mexico,2008,25-34,1,1.83
Mexico,2008,35-54,1,1.65
Mexico,2008,55-74,1,1.14
Mexico,2008,5-14,0,0.93
Mexico,2008,75+,1,0.83
Mexico,2008,5-14,1,0.63
Mexico,2009,75+,0,14.24
Mexico,2009,25-34,0,10.22
Mexico,2009,35-54,0,10.04
Mexico,2009,55-74,0,9.68
Mexico,2009,15-24,0,9.33
Mexico,2009,15-24,1,3.36
Mexico,2009,25-34,1,2.2
Mexico,2009,35-54,1,1.74
Mexico,2009,55-74,1,1.35
Mexico,2009,5-14,0,0.91
Mexico,2009,5-14,1,0.7
Mexico,2009,75+,1,0.37
Mexico,2010,75+,0,13.9
Mexico,2010,25-34,0,9.65
Mexico,2010,15-24,0,9.6
Mexico,2010,35-54,0,9.08
Mexico,2010,55-74,0,9.02
Mexico,2010,15-24,1,3.23
Mexico,2010,25-34,1,1.83
Mexico,2010,35-54,1,1.66
Mexico,2010,55-74,1,1.08
Mexico,2010,5-14,0,0.91
Mexico,2010,5-14,1,0.63
Mexico,2010,75+,1,0.42
Mexico,2011,75+,0,12.61
Mexico,2011,15-24,0,11.56
Mexico,2011,25-34,0,10.46
Mexico,2011,35-54,0,9.78
Mexico,2011,55-74,0,9.58
Mexico,2011,15-24,1,4.01
Mexico,2011,25-34,1,2.31
Mexico,2011,35-54,1,1.55
Mexico,2011,55-74,1,1.21
Mexico,2011,5-14,0,1.17
Mexico,2011,5-14,1,0.93
Mexico,2011,75+,1,0.35
Mexico,2012,75+,0,13.25
Mexico,2012,15-24,0,10.95
Mexico,2012,25-34,0,10.24
Mexico,2012,35-54,0,9.04
Mexico,2012,55-74,0,8.81
Mexico,2012,15-24,1,3.67
Mexico,2012,25-34,1,2.18
Mexico,2012,35-54,1,1.75
Mexico,2012,55-74,1,1.37
Mexico,2012,5-14,0,1.03
Mexico,2012,5-14,1,0.69
Mexico,2012,75+,1,0.45
Mexico,2013,75+,0,12.12
Mexico,2013,25-34,0,11.51
Mexico,2013,15-24,0,10.59
Mexico,2013,35-54,0,10.21
Mexico,2013,55-74,0,9.42
Mexico,2013,15-24,1,3.5
Mexico,2013,25-34,1,2.14
Mexico,2013,35-54,1,1.73
Mexico,2013,55-74,1,1.45
Mexico,2013,75+,1,0.88
Mexico,2013,5-14,0,0.86
Mexico,2013,5-14,1,0.58
Mexico,2014,75+,0,12.86
Mexico,2014,15-24,0,11.5
Mexico,2014,25-34,0,11.27
Mexico,2014,35-54,0,10.54
Mexico,2014,55-74,0,9.83
Mexico,2014,15-24,1,3.69
Mexico,2014,25-34,1,2.72
Mexico,2014,35-54,1,2.14
Mexico,2014,55-74,1,1.35
Mexico,2014,5-14,0,1.09
Mexico,2014,5-14,1,0.96
Mexico,2014,75+,1,0.43
Mexico,2015,25-34,0,11.67
Mexico,2015,15-24,0,11.54
Mexico,2015,75+,0,11.42
Mexico,2015,35-54,0,10.28
Mexico,2015,55-74,0,9.03
Mexico,2015,15-24,1,4.26
Mexico,2015,25-34,1,2.65
Mexico,2015,35-54,1,1.9
Mexico,2015,55-74,1,1.25
Mexico,2015,5-14,0,1.16
Mexico,2015,5-14,1,0.84
Mexico,2015,75+,1,0.57
Mongolia,2016,25-34,0,43.69
Mongolia,2016,35-54,0,33.81
Mongolia,2016,15-24,0,33.62
Mongolia,2016,55-74,0,25.54
Mongolia,2016,75+,0,19.55
Mongolia,2016,75+,1,11.4
Mongolia,2016,15-24,1,7.29
Mongolia,2016,25-34,1,5.13
Mongolia,2016,35-54,1,3.69
Mongolia,2016,55-74,1,0.67
Montenegro,2000,15-24,1,0
Montenegro,2000,25-34,1,0
Montenegro,2000,35-54,1,0
Montenegro,2000,5-14,1,0
Montenegro,2000,55-74,1,0
Montenegro,2000,75+,1,0
Montenegro,2000,15-24,0,0
Montenegro,2000,25-34,0,0
Montenegro,2000,35-54,0,0
Montenegro,2000,5-14,0,0
Montenegro,2000,55-74,0,0
Montenegro,2000,75+,0,0
Montenegro,2001,15-24,1,0
Montenegro,2001,25-34,1,0
Montenegro,2001,35-54,1,0
Montenegro,2001,5-14,1,0
